countyname,statename,fips_1,sociod_eqi_2jan2018_vc,air_eqi_2jan2018_vc,land_eqi_2jan2018_vc,water_eqi_2jan2018_vc,eqi_2jan2018_vc,pctnonwhite10,gdp2017b,metro,fac_penalty_count,CIDDist,FinalEC,estab,EPAregion,cases_2011,cases_2012,cases_2013,cases_2014,cases_2015,cases_2016,cases_2017,cases_2018,cases_2019,cases_2020,proportionObama
Braxton County,West Virginia,54007,-.8692643,-.55111265,.54621017,-1.0180157,-.64583439,2.1827447,.32410201,0,10,63.35117149666726,0,13,3,0,0,0,0,0,0,0,0,0,0,0
Brooke County,West Virginia,54009,-.21515566,-.17537019,.12412046,-1.2997838,-.22133532,3.4401097,.86399299,1,6,146.2001444110969,0,19,3,0,0,0,0,0,0,0,0,0,0,0
Cabell County,West Virginia,54011,.42741102,-1.8540956,.79032415,-1.0170748,-.86298263,9.1352692,4.807467,1,21,34.68276060521246,0,83,3,0,0,0,0,0,0,0,0,0,0,0
Calhoun County,West Virginia,54013,-1.195719,-1.8940828,.61653197,-.99485385,-2.1768992,2.1240332,.121353,0,3,52.84229219997948,0,6,3,0,0,0,0,0,0,0,0,0,0,0
Clay County,West Virginia,54015,-1.323526,-.34635928,.96254748,-1.0169141,-1.2441658,1.5235456,.130668,1,0,33.39651237007114,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Doddridge County,West Virginia,54017,-1.1827899,-.45930964,.65785831,-.33648181,-1.4668093,3.3650327,.697097,0,3,110.5018896005395,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Fayette County,West Virginia,54019,-.47876063,-.83869624,1.0726012,-1.2676064,-.69167173,7.115706,1.082047,1,15,33.96303525375404,1,25,3,0,0,0,0,1,0,0,0,0,0,1
Gilmer County,West Virginia,54021,-1.5685182,-.49257731,.73703158,-1.4413551,-.9481861,20.027607,.17989799,0,2,69.26998112937488,0,4,3,0,0,0,0,0,0,0,0,0,0,0
Grant County,West Virginia,54023,-.77317387,-.53807187,.034183782,-.34605345,-.86520737,2.6723633,.50402802,0,1,171.5670262062922,1,7,3,0,0,0,0,1,0,0,0,0,0,1
Greenbrier County,West Virginia,54025,-.38862652,-.34142509,.97461051,-1.1225317,.062944189,6.059752,1.1792229,0,3,72.26929359234248,0,25,3,0,0,0,0,0,0,0,0,0,0,0
Hampshire County,West Virginia,54027,-.70050514,.053625405,-.16502276,-1.1098877,-1.0883834,3.4134536,.43059,1,3,121.7773919298541,0,12,3,0,0,0,0,0,0,0,0,0,0,0
Hancock County,West Virginia,54029,-.26122203,-.56322008,.21460524,-1.108099,-.19546339,4.9973922,1.078354,1,6,128.6938352754722,1,16,3,1,0,0,0,0,0,0,0,0,0,1
Hardy County,West Virginia,54031,-1.1693622,-1.9057348,.052958652,-.32969669,-1.5489857,7.7647061,.50596899,0,1,128.7300210105117,0,11,3,0,0,0,0,0,0,0,0,0,0,0
Harrison County,West Virginia,54033,.042026863,-.62477076,.36418569,-1.1112173,-.50757462,5.0217805,4.2157922,0,13,127.9141820601836,0,37,3,0,0,0,0,0,0,0,0,0,0,0
Jackson County,West Virginia,54035,-.21283685,-1.1764939,.25683188,-.37038946,-1.3029114,2.2183423,.84125602,0,8,21.81452208687511,0,14,3,0,0,0,0,0,0,0,0,0,0,0
Jefferson County,West Virginia,54037,1.2415874,-1.0901821,-.68357658,-1.145646,-1.8252558,14.828591,1.727463,1,12,73.39494016629332,0,29,3,0,0,0,0,0,0,0,0,0,0,0
Kanawha County,West Virginia,54039,.74374509,-1.1389599,1.9163928,-1.1151268,-.26758784,11.443933,10.880397,1,36,0,4,104,3,0,0,0,1,1,1,0,0,1,0,.75
Lewis County,West Virginia,54041,-.61432165,-1.662122,.64355004,-1.1443518,-1.1381689,2.4920595,.628223,0,6,107.3553737350667,0,9,3,0,0,0,0,0,0,0,0,0,0,0
Lincoln County,West Virginia,54043,-1.166984,-.76072139,1.1559038,1.3868248,-.96419567,1.3213629,.28962901,1,4,15.36317780529545,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Logan County,West Virginia,54045,-.61518955,-.77483642,2.3457742,-1.0835408,-.26838893,3.9681029,1.19337,0,15,44.96143873528899,0,30,3,0,0,0,0,0,0,0,0,0,0,0
McDowell County,West Virginia,54047,-1.5011599,-.30800107,1.9361805,-1.1302652,-.085583545,11.197034,.56676298,0,4,92.48713193064177,0,3,3,0,0,0,0,0,0,0,0,0,0,0
Marion County,West Virginia,54049,.20946413,-.13922839,1.069453,-1.1146957,-.22308828,6.281683,2.2672479,0,7,158.9669301941686,0,35,3,0,0,0,0,0,0,0,0,0,0,0
Marshall County,West Virginia,54051,-.57687008,-1.2066997,.67660552,-1.1485953,-.93105632,2.60972,2.439888,1,8,167.702439910639,1,17,3,0,0,0,0,1,0,0,0,0,0,1
Mason County,West Virginia,54053,-.81337315,-1.2576668,-.03269602,-.71159959,-1.2441238,2.5838091,.74599099,0,12,37.56795078797202,1,10,3,0,0,1,0,0,0,0,0,0,0,1
Mercer County,West Virginia,54055,-.29250348,-1.069285,1.2122366,-1.15636,-.51172537,8.9184761,1.730135,0,9,96.02759889216917,0,46,3,0,0,0,0,0,0,0,0,0,0,0
Mineral County,West Virginia,54057,-.44591731,-.46121985,.084360726,-.33716369,-.84199649,5.2105484,.721744,1,5,156.721297299517,0,10,3,0,0,0,0,0,0,0,0,0,0,0
Mingo County,West Virginia,54059,-.87263983,-.84624326,2.1027706,-1.1171583,-.66375786,3.3346996,.70541298,0,5,63.9700925469675,0,9,3,0,0,0,0,0,0,0,0,0,0,0
Monongalia County,West Virginia,54061,1.1349547,-.18121701,.34731919,-1.1010705,-.34882644,10.282881,7.0775609,1,28,178.868150973645,0,48,3,0,0,0,0,0,0,0,0,0,0,0
Monroe County,West Virginia,54063,-.91055977,-1.2807547,.071013182,-1.1273024,-1.6897418,2.9032736,.205871,0,0,110.7634888175946,0,7,3,0,0,0,0,0,0,0,0,0,0,0
Morgan County,West Virginia,54065,-.51270789,-.30619001,.10264023,-.33385178,-.86728853,3.3749502,.32396799,0,4,116.8845702633617,0,5,3,0,0,0,0,0,0,0,0,0,0,0
Nicholas County,West Virginia,54067,-.75312924,-.71072209,1.0754751,-1.1004101,-.74105704,2.0775359,.629857,0,12,37.55369932067502,0,20,3,0,0,0,0,0,0,0,0,0,0,0
Ohio County,West Virginia,54069,.39276475,-.15319534,.099588536,-1.0475215,.35199991,7.3802395,3.7721491,1,9,161.7515285246128,0,36,3,0,0,0,0,0,0,0,0,0,0,0
Pendleton County,West Virginia,54071,-.91107053,-1.8511274,-.11240021,-.34542242,-1.756763,4.4444447,.174749,0,1,174.5393198874118,0,5,3,0,0,0,0,0,0,0,0,0,0,0
Pleasants County,West Virginia,54073,-.60273302,-.17815077,.22104411,-.90364611,-.49341014,3.3004601,.55232197,0,2,107.6650238900128,0,11,3,0,0,0,0,0,0,0,0,0,0,0
Pocahontas County,West Virginia,54075,-.81734169,-1.5608723,.84212583,-1.1273296,-.57266647,2.7411401,.27587399,0,2,112.0331161767819,0,8,3,0,0,0,0,0,0,0,0,0,0,0
Preston County,West Virginia,54077,-.51493633,.20673561,.27412966,-1.0966892,-.75131303,2.8729117,.76942497,1,6,183.7404212790971,0,22,3,0,0,0,0,0,0,0,0,0,0,0
Putnam County,West Virginia,54079,.63046455,-.55001217,.81974643,-1.0390928,-.91154426,3.8009589,2.7702799,1,14,13.75773953544004,0,41,3,0,0,0,0,0,0,0,0,0,0,0
Raleigh County,West Virginia,54081,-.019725762,-1.3199347,1.5256383,-1.0152237,-.68624425,12.190112,2.9080651,1,14,43.38082234554727,1,46,3,0,0,0,0,0,0,1,0,0,0,0
Randolph County,West Virginia,54083,-.28690457,-.44515106,1.2073455,-1.1832033,-.096739218,3.1661284,.89060402,0,18,121.3098798285128,0,20,3,0,0,0,0,0,0,0,0,0,0,0
Ritchie County,West Virginia,54085,-1.1515082,-.72465903,.28633827,-1.0216641,-.63264626,1.6652312,.57494801,0,2,82.99920510121022,0,12,3,0,0,0,0,0,0,0,0,0,0,0
Roane County,West Virginia,54087,-1.0138046,-1.1254753,.50548047,-1.4513586,-1.5445186,2.0970118,.284583,0,4,25.79358765100087,0,8,3,0,0,0,0,0,0,0,0,0,0,0
Summers County,West Virginia,54089,-1.1065246,-.71280527,.33819386,-1.0851463,-.90274382,7.8265243,.21359099,0,3,85.97908184629411,0,5,3,0,0,0,0,0,0,0,0,0,0,0
Taylor County,West Virginia,54091,-.44213673,-.23589401,.66363931,1.3796868,-.68445981,3.0659959,.48354599,0,0,160.9870638435018,0,4,3,0,0,0,0,0,0,0,0,0,0,0
Tucker County,West Virginia,54093,-.89807528,-.86461842,.66803402,-1.1028152,-.50653684,1.6384261,.32359201,0,6,177.4123169351964,0,13,3,0,0,0,0,0,0,0,0,0,0,0
Tyler County,West Virginia,54095,-1.035274,-.23761174,.13653415,-1.0821886,-.83625883,1.4878367,.59340203,0,4,123.0795688779698,0,5,3,0,0,0,0,0,0,0,0,0,0,0
Upshur County,West Virginia,54097,-.42416781,-1.3206317,.59146273,-1.1630871,-1.0301549,3.1335037,.73220998,0,4,115.8222035520709,0,18,3,0,0,0,0,0,0,0,0,0,0,0
Wayne County,West Virginia,54099,-.42666775,-.67576081,1.2912478,-1.1161131,-.97167379,1.8243451,.977965,1,9,54.79316260040639,1,20,3,1,0,0,0,0,0,0,0,0,0,1
Webster County,West Virginia,54101,-1.3305043,-1.2865169,1.8666062,-1.1398848,-.91664678,1.8024907,.15171801,0,1,85.28029569155908,0,5,3,0,0,0,0,0,0,0,0,0,0,0
Wetzel County,West Virginia,54103,-.75284511,.30311647,.42092931,-1.0290915,-.0069318679,1.5919918,.61390698,0,9,148.3993795188373,1,11,3,0,0,1,0,0,0,0,0,0,0,1
Wirt County,West Virginia,54105,-1.2949054,-1.3440086,.75532728,1.3929907,-1.1305413,1.871611,.066873997,1,0,63.68230314227907,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Wood County,West Virginia,54107,.11089607,-1.0600274,.10789407,-1.049515,-.82564694,4.1446252,3.5435541,1,21,74.87586427116537,0,53,3,0,0,0,0,0,0,0,0,0,0,0
Wyoming County,West Virginia,54109,-1.0362554,-2.0740542,1.996484,-1.0791795,-1.5222663,2.2104557,.54911202,0,5,64.09127757925822,1,8,3,0,0,0,0,0,0,0,0,1,0,0
Adams County,Wisconsin,55001,-.56984174,-.17952466,-.91969144,.078575179,-.4500615,8.9197607,.529158,0,0,254.1076436986677,0,15,5,0,0,0,0,0,0,0,0,0,0,0
Ashland County,Wisconsin,55003,.0057839761,.077334553,.52031308,-.58786738,.94939917,16.234449,.74133801,0,0,214.1855294784048,0,20,5,0,0,0,0,0,0,0,0,0,0,0
Barron County,Wisconsin,55005,.14956671,.12174656,-1.0795544,-.12670495,-.025078103,5.0207109,2.062501,0,2,90.86681682032039,0,86,5,0,0,0,0,0,0,0,0,0,0,0
Bayfield County,Wisconsin,55007,.21781594,.062920801,.63114309,-.27477342,.64320087,13.713866,.412655,0,0,187.2252543493526,0,21,5,0,0,0,0,0,0,0,0,0,0,0
Brown County,Wisconsin,55009,1.3156441,.68126768,-.56901342,-.66208351,-.17196456,16.251558,18.156397,1,12,264.7317863196958,0,424,5,0,0,0,0,0,0,0,0,0,0,0
Buffalo County,Wisconsin,55011,.029730488,-1.4663701,-.45414045,.33785376,-.69211257,3.3267093,.49405199,0,1,106.9212339078884,0,15,5,0,0,0,0,0,0,0,0,0,0,0
Burnett County,Wisconsin,55013,-.52679849,.154309,-.10036424,-.42575562,.59917164,8.9926891,.525401,0,0,79.73639197460754,0,23,5,0,0,0,0,0,0,0,0,0,0,0
Calumet County,Wisconsin,55015,1.1170617,.39882895,-.69616526,-.72421247,-.99920791,7.4452229,1.5038919,1,0,227.4861288073288,0,59,5,0,0,0,0,0,0,0,0,0,0,0
Chippewa County,Wisconsin,55017,.4696109,-.70793879,-.53566587,-.61686736,-.98198634,5.42658,2.659863,1,1,126.7617302375572,0,129,5,0,0,0,0,0,0,0,0,0,0,0
Clark County,Wisconsin,55019,-.37108988,-.38356906,-.55874854,-.67869365,-.6298371,5.2608824,1.395221,0,1,184.4082178850558,0,75,5,0,0,0,0,0,0,0,0,0,0,0
Columbia County,Wisconsin,55021,.69034433,.24085699,-.70766097,-.66465938,-.24912317,5.639329,2.854393,1,3,193.3684280540623,0,86,5,0,0,0,0,0,0,0,0,0,0,0
Crawford County,Wisconsin,55023,-.14223462,-.64645797,-.3989495,-.2150365,-.339068,3.9233356,.749888,0,0,238.6955384455273,0,24,5,0,0,0,0,0,0,0,0,0,0,0
Dane County,Wisconsin,55025,2.7305508,-.092616722,-1.1134824,-.79677606,-.83978099,18.14995,41.786659,1,20,156.767900893538,0,508,5,0,0,0,0,0,0,0,0,0,0,0
Dodge County,Wisconsin,55027,.40833589,-1.4537123,-1.0046849,-.74000019,-1.7555583,8.3754892,3.6755519,0,3,160.6529820330794,0,133,5,0,0,0,0,0,0,0,0,0,0,0
Door County,Wisconsin,55029,.69785517,-.78548592,-.6235885,.12147871,.03709656,4.6859818,1.273384,0,0,312.3870503365245,0,60,5,0,0,0,0,0,0,0,0,0,0,0
Douglas County,Wisconsin,55031,.59486759,-.001021061,.60276759,.033626635,.29570857,7.4843183,1.991258,1,2,151.3675354319031,0,50,5,0,0,0,0,0,0,0,0,0,0,0
Dunn County,Wisconsin,55033,.56784374,-.37813392,-.90113068,-.44098207,-.87666905,6.0013223,1.773313,0,4,88.60447940019071,0,60,5,0,0,0,0,0,0,0,0,0,0,0
Eau Claire County,Wisconsin,55035,1.2418909,-.051071975,-.36135775,-.57496184,-.32655385,7.9180846,6.289897,1,6,127.9947900549041,0,89,5,0,0,0,0,0,0,0,0,0,0,0
Florence County,Wisconsin,55037,-.71897489,-.58602488,1.3090352,.20175256,.39783657,3.0748363,.124911,0,0,368.8362309640964,0,10,5,0,0,0,0,0,0,0,0,0,0,0
Fond du Lac County,Wisconsin,55039,.48400778,.65300977,-.73967701,-.78699642,-.21430439,8.1026831,5.1004128,1,2,191.0537709377519,0,145,5,0,0,0,0,0,0,0,0,0,0,0
Forest County,Wisconsin,55041,-.95789188,-.74018532,1.2124726,.27366233,.5714373,17.820293,.31550699,0,0,335.4245662517262,0,15,5,0,0,0,0,0,0,0,0,0,0,0
Grant County,Wisconsin,55043,.31489494,.72099251,-.87090415,-.57106346,.1945751,3.7337914,2.233253,0,2,239.9331352038956,0,63,5,0,0,0,0,0,0,0,0,0,0,0
Green County,Wisconsin,55045,.74166662,-.23348796,-.81624681,-.58803821,-.69361037,4.6930132,1.731902,1,2,158.4826364606278,0,74,5,0,0,0,0,0,0,0,0,0,0,0
Green Lake County,Wisconsin,55047,-.048635606,-.68320018,-1.0444361,-.59673381,-.51833659,5.5692616,.65703797,0,0,221.2256079075914,0,34,5,0,0,0,0,0,0,0,0,0,0,0
Iowa County,Wisconsin,55049,.85491151,-.27411446,-.99012351,-.46934944,-.71762013,3.3056107,1.039866,1,0,208.8626665767411,0,35,5,0,0,0,0,0,0,0,0,0,0,0
Iron County,Wisconsin,55051,-.45785338,.13039324,1.5080267,.21036333,1.3289132,2.434077,.18321501,0,0,253.9115082785607,0,11,5,0,0,0,0,0,0,0,0,0,0,0
Jackson County,Wisconsin,55053,-.11283144,.47015482,-.086745143,-.001168359,.13711879,12.039708,.87170398,0,0,171.1601123543298,0,22,5,0,0,0,0,0,0,0,0,0,0,0
Jefferson County,Wisconsin,55055,.84755659,-.0057196212,-1.0230507,-.54000908,-.87039334,9.3002415,3.543689,0,4,131.191734784857,0,138,5,0,0,0,0,0,0,0,0,0,0,0
Juneau County,Wisconsin,55057,-.24211025,-.84921533,-.88983321,.17230566,-.69015628,7.3432341,.92264003,0,2,247.4989186549006,0,49,5,0,0,0,0,0,0,0,0,0,0,0
Kenosha County,Wisconsin,55059,1.025418,-.1141222,-.46106547,-.49593216,-.96559429,21.952099,7.2340102,1,11,70.22050426994076,0,179,5,0,0,0,0,0,0,0,0,0,0,0
Kewaunee County,Wisconsin,55061,.16199188,-1.3081938,-.85553187,-.56436872,-1.2411689,4.1314282,.85458302,1,0,273.6031393401755,0,34,5,0,0,0,0,0,0,0,0,0,0,0
La Crosse County,Wisconsin,55063,1.2400753,-.39953077,-.69352841,-.45146471,-.55984885,8.9158916,7.4214411,1,7,183.2171990056437,0,153,5,0,0,0,0,0,0,0,0,0,0,0
Lafayette County,Wisconsin,55065,.13276309,-.72251922,-.30092403,-.63117677,-.75852656,4.3597054,.57587397,0,0,194.2201591060278,0,24,5,0,0,0,0,0,0,0,0,0,0,0
Langlade County,Wisconsin,55067,-.68527144,.085196815,-.60262829,.038587067,.2076886,4.3449969,.75206202,0,0,302.4453479860053,0,41,5,0,0,0,0,0,0,0,0,0,0,0
Lincoln County,Wisconsin,55069,.053490024,-.090671465,.44004682,-.56502849,-.062538505,3.4095259,1.448542,0,1,253.9315287387984,0,41,5,0,0,0,0,0,0,0,0,0,0,0
Manitowoc County,Wisconsin,55071,.4774217,-.020780239,-.81155491,-.77916491,-.56738704,7.652071,4.0684052,0,4,225.2240040028342,0,172,5,0,0,0,0,0,0,0,0,0,0,0
Marathon County,Wisconsin,55073,.8195039,-.92717546,-.7978822,-.92606616,-1.1165498,9.7387056,8.2630119,1,6,232.2491921651532,0,242,5,0,0,0,0,0,0,0,0,0,0,0
Marinette County,Wisconsin,55075,-.28708994,-.58872521,-.29071596,-.55305851,-.20054393,3.5665524,1.928671,0,0,344.8404706688258,0,78,5,0,0,0,0,0,0,0,0,0,0,0
Marquette County,Wisconsin,55077,-.28702411,-.40565732,-.59224331,-.51467746,-.46744537,4.5897169,.42550501,0,0,237.0404812618338,0,18,5,0,0,0,0,0,0,0,0,0,0,0
Menominee County,Wisconsin,55078,-1.7117134,.040117778,1.4253566,1.38267,.25423005,89.437614,.161696,0,0,337.2364907278601,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Milwaukee County,Wisconsin,55079,1.3884293,.40902251,1.2679793,-.37321329,.27731797,45.664345,57.690956,1,40,109.0395323523918,0,912,5,0,0,0,0,0,0,0,0,0,0,0
Monroe County,Wisconsin,55081,.19118188,-2.039537,-.45104858,-.33791646,-1.2837459,7.6399617,2.28598,0,2,204.4742744947141,0,57,5,0,0,0,0,0,0,0,0,0,0,0
Oconto County,Wisconsin,55083,-.075502373,-.11775208,-.48830241,-.70663148,-.43461597,3.9644186,.99405801,1,1,313.9384630499089,0,50,5,0,0,0,0,0,0,0,0,0,0,0
Oneida County,Wisconsin,55085,.2718282,-.04045625,.63018,-.59175444,.60412472,3.9946663,1.688306,0,1,260.6548560071838,1,42,5,0,0,0,1,0,0,0,0,0,0,1
Outagamie County,Wisconsin,55087,1.2735703,.079888009,-.70720249,-.76296544,-.71563971,10.373242,12.306116,1,1,267.971694009105,0,344,5,0,0,0,0,0,0,0,0,0,0,0
Ozaukee County,Wisconsin,55089,2.2330956,-1.4171095,-.62062335,-.89004254,-1.5695934,6.6045485,5.3059511,1,3,148.4803063019002,0,190,5,0,0,0,0,0,0,0,0,0,0,0
Pepin County,Wisconsin,55091,.14764574,-1.1027129,-1.06645,-.54093915,-.80146062,2.1957424,.24586099,0,2,89.38593119778862,0,14,5,0,0,0,0,0,0,0,0,0,0,0
Pierce County,Wisconsin,55093,.84706712,.14437419,-.66782451,-.48912552,-.66070658,4.2785053,1.104012,1,0,41.13485972583099,0,47,5,0,0,0,0,0,0,0,0,0,0,0
Polk County,Wisconsin,55095,.14900041,-.30159235,-.62152684,-.017933723,-.28644463,3.9135842,1.5268461,0,0,47.43216939470405,0,98,5,0,0,0,0,0,0,0,0,0,0,0
Portage County,Wisconsin,55097,1.0886188,.1860763,-1.5127927,-.77342021,-.59638113,7.3151574,4.0364881,0,3,271.9161867993809,0,72,5,0,0,0,0,0,0,0,0,0,0,0
Price County,Wisconsin,55099,-.221908,-.54209244,.2038628,.20288375,.24098165,3.5171974,.60882699,0,2,207.8902728962863,0,38,5,0,0,0,0,0,0,0,0,0,0,0
Racine County,Wisconsin,55101,.992055,.30089775,-.71924841,-.81339097,-.64336181,25.584417,8.1689606,1,6,89.53130858890835,0,298,5,0,0,0,0,0,0,0,0,0,0,0
Richland County,Wisconsin,55103,-.11387833,-1.3624443,-.60317612,-.69703281,-.96230519,3.9176517,.74035197,0,0,253.9642745134684,0,28,5,0,0,0,0,0,0,0,0,0,0,0
Rock County,Wisconsin,55105,.68701756,-.031236066,-.97365361,-.64102381,-.72077209,15.471119,6.9359312,1,3,116.4630343406338,0,218,5,0,0,0,0,0,0,0,0,0,0,0
Rusk County,Wisconsin,55107,-.47599733,-1.1564187,-.24454775,-.48413473,-.57188988,3.1921382,.55811399,0,0,139.8639248852059,0,23,5,0,0,0,0,0,0,0,0,0,0,0
St. Croix County,Wisconsin,55109,1.7405151,.26117703,-.61339784,1.3754783,-.35810462,5.27595,3.8782899,1,0,37.47338181372566,0,162,5,0,0,0,0,0,0,0,0,0,0,0
Sauk County,Wisconsin,55111,.70445752,-.22984861,-.8984524,-.4410052,-.35040438,7.4948368,3.7147889,0,2,230.231826092963,0,91,5,0,0,0,0,0,0,0,0,0,0,0
Sawyer County,Wisconsin,55113,-.18579003,-.25342363,.71709251,-.39042205,.73135346,21.459202,.67274302,0,0,153.7665948294604,0,37,5,0,0,0,0,0,0,0,0,0,0,0
Shawano County,Wisconsin,55115,-.11790427,.38697669,-.32008326,-.43789279,-.059530787,11.914468,1.324856,0,0,306.3240270529082,0,67,5,0,0,0,0,0,0,0,0,0,0,0
Sheboygan County,Wisconsin,55117,.79477876,-.22099654,-.68773043,-.60411465,-.65245342,12.974972,7.0286222,1,10,186.5747659289451,0,198,5,0,0,0,0,0,0,0,0,0,0,0
Taylor County,Wisconsin,55119,-.231847,-.97125745,-.45612726,-.74633163,-.99197543,2.7985885,.859281,0,0,184.4457380307361,0,35,5,0,0,0,0,0,0,0,0,0,0,0
Trempealeau County,Wisconsin,55121,.22713193,.27964738,-.76417929,-.42395329,-.11372425,7.0863409,1.372876,0,0,143.5502796062625,0,59,5,0,0,0,0,0,0,0,0,0,0,0
Vernon County,Wisconsin,55123,.11138311,.044248857,-.66633564,-.16220812,-.24883386,3.0228729,1.082886,0,1,211.9908470717928,0,37,5,0,0,0,0,0,0,0,0,0,0,0
Vilas County,Wisconsin,55125,.37391058,.12223744,1.3211759,.11064377,1.2426298,13.457769,.94875503,0,0,271.9492252257834,0,35,5,0,0,0,0,0,0,0,0,0,0,0
Walworth County,Wisconsin,55127,.82034636,.52424073,-.80615062,-.73958635,-.36648422,13.242947,4.3448172,0,1,88.44245841711208,0,194,5,0,0,0,0,0,0,0,0,0,0,0
Washburn County,Wisconsin,55129,-.075491391,-.72723591,-.085604377,-.69784755,-.10534797,4.2926278,.600223,0,0,121.4800721046242,0,30,5,0,0,0,0,0,0,0,0,0,0,0
Washington County,Wisconsin,55131,1.4533842,.43666413,-.87060899,-.79151016,-.92419815,5.7162571,6.5199308,1,1,151.1302209074674,0,327,5,0,0,0,0,0,0,0,0,0,0,0
Waukesha County,Wisconsin,55133,2.4074781,-1.2555674,-.55915821,-.73414463,-1.7527039,9.4326363,29.764399,1,14,113.8104029461633,0,870,5,0,0,0,0,0,0,0,0,0,0,0
Waupaca County,Wisconsin,55135,.17548378,-1.4349214,-.78140557,-.77302623,-1.1318548,4.3121543,1.9985369,0,1,279.0887580345798,0,76,5,0,0,0,0,0,0,0,0,0,0,0
Waushara County,Wisconsin,55137,-.37118712,-.44949406,-1.1082519,-.68947226,-.62302285,8.8953304,.63011301,0,0,256.3606540085667,1,24,5,0,0,0,0,0,0,0,1,0,0,0
Winnebago County,Wisconsin,55139,1.1231443,.021434944,-.54450089,-.58990562,-.55701536,9.272788,10.256853,1,0,233.7463174505671,0,286,5,0,0,0,0,0,0,0,0,0,0,0
Wood County,Wisconsin,55141,.51986921,-1.2461301,-.55384356,-.67939228,-.9208374,6.1164699,3.9592819,0,1,235.0233095872798,0,109,5,0,0,0,0,0,0,0,0,0,0,0
Albany County,Wyoming,56001,1.9601715,-.52070665,1.0668609,-1.031419,.08997187,15.160197,1.5773,0,2,141.5119792964006,0,38,8,0,0,0,0,0,0,0,0,0,0,0
Big Horn County,Wyoming,56003,-.16282472,.76394498,.67720681,-1.102322,1.2094948,10.567364,.49956399,0,4,319.3072014654735,0,14,8,0,0,0,0,0,0,0,0,0,0,0
Campbell County,Wyoming,56005,.25830582,1.3158423,.98514098,-1.0045931,.69026774,11.05716,5.4057078,0,8,419.2278294510682,0,42,8,0,0,0,0,0,0,0,0,0,0,0
Carbon County,Wyoming,56007,-.049997367,.67512733,1.5469279,-.99130183,1.3175641,20.157381,1.1292551,0,13,178.4823496964715,1,10,8,0,0,0,1,0,0,0,0,0,0,1
Converse County,Wyoming,56009,.022863915,.87088263,1.2295477,-1.0649801,.96761918,8.6821365,1.122856,0,1,285.8848174711531,0,11,8,0,0,0,0,0,0,0,0,0,0,0
Crook County,Wyoming,56011,-.2156563,.77736807,.55791712,-.86637086,1.0753596,4.0801921,.309349,0,2,494.8139939118797,0,14,8,0,0,0,0,0,0,0,0,0,0,0
Fremont County,Wyoming,56013,.19591729,1.6638402,1.1612698,-1.0486751,1.7634779,28.527277,1.7294689,0,8,289.0161946139339,0,24,8,0,0,0,0,0,0,0,0,0,0,0
Goshen County,Wyoming,56015,.11288472,.91339171,-.10823157,-1.0954686,.66041982,12.061288,.49498999,0,3,205.1511754040872,0,9,8,0,0,0,0,0,0,0,0,0,0,0
Hot Springs County,Wyoming,56017,-.21922144,1.177902,1.2865442,-.17522278,2.4397633,5.4447217,.22020701,0,0,376.1314000713053,0,6,8,0,0,0,0,0,0,0,0,0,0,0
Johnson County,Wyoming,56019,.45990786,1.0807854,1.3852193,-1.0287178,1.5887399,5.5665774,.40344399,0,0,427.1279202395565,0,13,8,0,0,0,0,0,0,0,0,0,0,0
Laramie County,Wyoming,56021,.99279279,.93827146,.17705737,-1.0525969,.49561003,19.204691,5.4287081,1,8,139.6140124415155,1,86,8,0,0,0,0,0,0,0,0,0,1,0
Lincoln County,Wyoming,56023,.096986584,.71841359,.58106285,-.94753462,.78808004,6.4950848,.819197,0,2,114.8497478083348,0,16,8,0,0,0,0,0,0,0,0,0,0,0
Natrona County,Wyoming,56025,.73200065,.858603,1.2432939,-.99281973,.86516809,10.946322,5.5945659,1,11,313.2365308050681,0,98,8,0,0,0,0,0,0,0,0,0,0,0
Niobrara County,Wyoming,56027,-.39657798,.54970044,.87347674,-1.0389966,1.2218859,4.9516907,.119805,0,0,319.949290480864,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Park County,Wyoming,56029,.71886152,2.1626968,.74512178,-.95850861,1.8702666,7.4986706,1.480255,0,4,192.9651766052345,0,39,8,0,0,0,0,0,0,0,0,0,0,0
Platte County,Wyoming,56031,-.33142352,1.017368,.29238644,-1.0179178,1.4539268,8.7573557,.60892701,0,0,213.1468614414684,0,15,8,0,0,0,0,0,0,0,0,0,0,0
Sheridan County,Wyoming,56033,.8125785,1.2197244,.51098579,-.41732407,1.361394,6.8587723,1.412217,0,1,366.4904974264123,1,42,8,0,1,0,0,0,0,0,0,0,0,1
Sublette County,Wyoming,56035,.66425139,.66207665,.87617171,-1.0395869,.67056948,9.6320877,1.388086,0,3,202.4987239794815,0,10,8,0,0,0,0,0,0,0,0,0,0,0
Sweetwater County,Wyoming,56037,.44071966,1.5967642,1.9242785,-1.0575141,1.3146591,19.116102,3.7697661,0,9,155.8293403328233,1,30,8,0,0,0,0,1,0,0,0,0,0,1
